mu,gamma,chi_saturation,reserve_1_minus_chi,max_real_eigenvalue,stationary_var_x,stationary_sd_x
7.050000000000001,0.0,0.9991333427889207,0.0008666572110792581,-0.22283799551805172,0.19322894152883965,0.4395781404128732
7.1,0.0,0.9991755753136017,0.0008244246863983173,-0.20802226466210638,0.20209518493962003,0.44954998046893524
7.15,0.0,0.9992157514472091,0.0007842485527909115,-0.19459322437062954,0.21141601100565832,0.45979996847070176
7.200000000000001,0.0,0.9992539711661633,0.0007460288338366761,-0.18234366835076643,0.22121472664703964,0.4703346964099498
7.25,0.0,0.9992903296008995,0.000709670399100526,-0.1711130185079277,0.23151583375688137,0.48116092293211155
7.300000000000001,0.0,0.9993249172693672,0.00067508273063277,-0.1607735251899025,0.24234509046852054,0.49228557816426083
7.35,0.0,0.9993578202994141,0.0006421797005858876,-0.1512213612670763,0.2537295755644625,0.503715768627966
7.4,0.0,0.9993891206405656,0.0006108793594343798,-0.14237063483058243,0.2656977561873119,0.5154587822389991
7.450000000000001,0.0,0.9994188962656985,0.0005811037343015357,-0.13414922516181993,0.27827955902267304,0.5275220933976823
7.5,0.0,0.9994472213630764,0.000552778636923601,-0.12649580262121884,0.29150644513106466,0.5399133681722139
7.550000000000001,0.0,0.9994741665192033,0.0005258334807967113,-0.11935764291061468,0.3054114886174173,0.552640469579832
7.6,0.0,0.9994997988929205,0.0005002011070794898,-0.11268898955283135,0.3200294593333774,0.5657114629679846
7.65,0.0,0.9995241823811616,0.00047581761883841445,-0.10644980407374138,0.33539690981959397,0.5791346214996941
7.700000000000001,0.0,0.9995473777767595,0.0004526222232404953,-0.1006047963141079,0.35155226670718837,0.592918431748574
7.75,0.0,0.9995694429186754,0.0004305570813245563,-0.09512266102541078,0.36853592680308744,0.6070715994041291
7.800000000000001,0.0,0.9995904328350139,0.0004095671649860799,-0.0899754689590988,0.3863903581038958,0.6216030550953686
7.85,0.0,0.9996103998791612,0.0003896001208387734,-0.08513817543298008,0.4051602059880672,0.636521960334494
7.9,0.0,0.9996293938593735,0.0003706061406264505,-0.08058821945848504,0.42489240485174884,0.6518377135850217
7.950000000000001,0.0,0.9996474621621289,0.00035253783787114745,-0.07630519355177756,0.44563629547061145,0.6675599564612991
8.0,0.0,0.9996646498695336,0.00033535013046637197,-0.07227056934467746,0.4674437483757952,0.6836985800598062
8.05,0.0,0.9996809998710731,0.0003190001289269384,-0.06846746770253409,0.4903692935583053,0.7002637314314553
8.1,0.0,0.9996965529699712,0.000303447030028825,-0.06488046468327613,0.5144702568236008,0.7172658201975058
8.15,0.0,0.9997113479844154,0.00028865201558458953,-0.061495426614154525,0.5398069031323778,0.7347155253105638
8.200000000000001,0.0,0.9997254218438986,0.0002745781561014349,-0.05829936901508215,0.5664425872976856,0.7526238019739249
8.25,0.0,0.9997388096809043,0.00026119031909566104,-0.05528033520269693,0.5944439124048974,0.7710018887168159
8.3,0.0,0.9997515449181605,0.0002484550818394604,-0.052427291250185526,0.6238808963505639,0.7898613146309698
8.35,0.0,0.9997636593516778,0.00023634064832223078,-0.04973003462815362,0.6548271469290544,0.8092139067817943
8.4,0.0,0.9997751832297667,0.00022481677023333813,-0.04717911436267874,0.6873600458849494,0.8290717977865062
8.450000000000001,0.0,0.9997861453282355,0.0002138546717644907,-0.044765760941436916,0.7215609424120016,0.8494474335778534
8.5,0.0,0.9997965730219448,0.00020342697805519894,-0.04248182451836913,0.757515356565154,0.8703535813479221
8.55,0.0,0.9998064923528988,0.00019350764710124313,-0.0403197202167046,0.7953131931082719,0.8918033376862142
8.600000000000001,0.0,0.9998159280950366,0.00018407190496338988,-0.03827237953468576,0.8350489663204693,0.9138101369105451
8.65,0.0,0.9998249038158853,0.00017509618411470917,-0.03633320702060572,0.8768220363325466,0.93638775960205
8.700000000000001,0.0,0.9998334419352227,0.00016655806477727797,-0.03449604151808461,0.9207368575773434,0.9595503413460617
8.75,0.0,0.9998415637808975,0.00015843621910249794,-0.03275512139071546,0.966903239982722,0.9833123816889128
8.8,0.0,0.9998492896419403,0.00015071035805969135,-0.031105053225707113,1.0154366235520793,1.0076887533122911
8.850000000000001,0.0,0.9998566388190987,0.00014336118090130245,-0.029540783589717012,1.0664583670228336,1.0326947114335552
8.9,0.0,0.9998636296729204,0.0001363703270795824,-0.028057573471821584,1.1200960513310496,1.0583459034413323
8.950000000000001,0.0,0.9998702796695016,0.00012972033049840626,-0.026650975100668717,1.1764837986274572,1.0846583787660782
9.0,0.0,0.9998766054240137,0.0001233945759863131,-0.025316810865379513,1.2357626076469792,1.1116485989947449
9.05,0.0,0.9998826227421188,0.00011737725788119047,-0.024051154105931838,1.2980807062930872,1.1393334482464241
9.100000000000001,0.0,0.9998883466593704,0.00011165334062956944,-0.022850311571116277,1.363593922272164,1.167730243794415
9.15,0.0,0.9998937914787018,0.00010620852129816782,-0.021710807366123186,1.432466072748157,1.1968567469618732
9.200000000000001,0.0,0.9998989708060922,0.00010102919390775345,-0.020629368235752565,1.5048693739677879,1.226731174287092
9.25,0.0,0.9999038975845005,9.610241549951049e-05,-0.019602910047374578,1.5809848719002715,1.2573722089740458
9.3,0.0,0.9999085841261478,9.14158738521964e-05,-0.01862852535494053,1.6610028949377849,1.288799012622909
9.350000000000001,0.0,0.999913042143232,8.695785676804402e-05,-0.017703471938515847,1.7451235298153258,1.321031237259485
9.4,0.0,0.9999172827771484,8.271722285158045e-05,-0.016825162226472012,1.833557121943045,1.3540890376718382
9.450000000000001,0.0,0.9999213166262887,7.868337371130796e-05,-0.015991153518452594,1.9265248013537186,1.3879930840439079
9.5,0.0,0.9999251537724895,7.484622751052772e-05,-0.01519913893491387,2.02425903567929,1.4227645749312463
9.55,0.0,0.9999288038061921,7.119619380790976e-05,-0.014446939029295613,2.1270042114076313,1.4584252505382753
9.600000000000001,0.0,0.9999322758503804,6.772414961964124e-05,-0.013732494003393159,2.235017245000117,1.4949974063523044
9.65,0.0,0.9999355785833519,6.44214166480861e-05,-0.013053856474694592,2.3485682252924005,1.5325039071051012
9.700000000000001,0.0,0.9999387202603833,6.127973961667088e-05,-0.012409184748150448,2.4679410888920956,1.5709682011078696
9.75,0.0,0.9999417087343389,5.829126566114784e-05,-0.011796736551156428,2.593434330137455,1.6104143349267153
9.8,0.0,0.9999445514752772,5.5448524722834236e-05,-0.011214863193231062,2.7253617474901017,1.6508669684411588
9.850000000000001,0.0,0.999947255589104,5.274441089597737e-05,-0.010662004116397394,2.8640532282140447,1.6923513902892757
9.9,0.0,0.9999498278353162,5.017216468383712e-05,-0.010136681805573033,3.00985557325644,1.734893533694918
9.950000000000001,0.0,0.9999522746438816,4.7725356118411e-05,-0.009637497030777098,3.1631333644302027,1.7785199926990427
10.0,0.0,0.9999546021312976,4.5397868702390376e-05,-0.009163124395875855,3.324269876034232,1.823258038795999
10.05,0.0,0.9999568161158681,4.318388413193652e-05,-0.00871230817047497,3.493668033288898,1.8691356380126345
10.100000000000001,0.0,0.9999589221322353,4.107786776474942e-05,-0.008283858384439347,3.67175141982446,1.9161814683960545
10.15,0.0,0.9999609254452048,3.907455479523758e-05,-0.007876647165450112,3.858965336862507,1.964424937955764
10.200000000000001,0.0,0.9999628310628971,3.7168937102927124e-05,-0.007489605302190894,4.0557779167161305,2.0138962030641325
10.25,0.0,0.9999646437492582,3.53562507418026e-05,-0.007121719017227579,4.262681293346932,2.0646261873150142
10.3,0.0,0.9999663680359613,3.3631964038716156e-05,-0.006772026934747211,4.480192832972747,2.11664660086958
10.350000000000001,0.0,0.9999680082337282,3.1991766271777244e-05,-0.00643961722979991,4.708856427748956,2.1699899602875945
10.4,0.0,0.9999695684430994,3.043155690063415e-05,-0.0061236249466833925,4.949243855720232,2.224689608848891
10.450000000000001,0.0,0.99997105256468,2.8947435320003656e-05,-0.005823229474713587,5.201956210723075,2.280779737441359
10.5,0.0,0.9999724643088853,2.7535691114688454e-05,-0.0055376521716549165,5.467625405246561,2.3382954058986134
10.55,0.0,0.9999738072052126,2.6192794787438523e-05,-0.005266154124248246,5.7469157506655195,2.397272564950744
10.600000000000001,0.0,0.9999750846110607,2.4915388939339422e-05,-0.0050080340374671906,6.040525618390682,2.457748078707556
10.65,0.0,0.9999762997201188,2.3700279881189168e-05,-0.004762626244327661,6.349189185875175,2.5197597476495996
10.700000000000001,0.0,0.9999774555703496,2.2544429650439568e-05,-0.004529298827696815,6.673678272928187,2.583346332361998
10.75,0.0,0.9999785550515792,2.144494842082345e-05,-0.004307451848428623,7.014804271274873,2.6485475776876037
10.8,0.0,0.9999796009127201,2.03990872799098e-05,-0.004096515672081247,7.373420173521469,2.715404237589952
10.850000000000001,0.0,0.9999805957686416,1.9404231358377544e-05,-0.0038959493884740404,7.750422706304486,2.7839581006732996
10.9,0.0,0.9999815421067044,1.84578932955759e-05,-0.0037052393187595456,8.146754572313773,2.8542520162581604
10.950000000000001,0.0,0.9999824422929775,1.7557707022497482e-05,-0.0035238976042093473,8.563406807625102,2.926329921185426
11.0,0.0,0.999983298578152,1.6701421847953313e-05,-0.0033514608720692785,9.001421259861354,3.00023686729254
-1.0,0.2,0.2689414213699951,0.7310585786300049,-0.5999999999999996,0.017299219559346737,0.13152649755599338
-0.95,0.2,0.27888482197713693,0.7211151780228631,-0.5999999999999999,0.017285147635895254,0.13147299203979215
-0.9,0.2,0.289050497374996,0.710949502625004,-0.5999999999999999,0.01727199264224897,0.13142295325493553
-0.85,0.2,0.29943285752602705,0.700567142473973,-0.6,0.01725972225701058,0.1313762621519222
-0.8,0.2,0.31002551887238755,0.6899744811276125,-0.6000000000000003,0.017248306313569224,0.1313328074533139
-0.75,0.2,0.320821300824607,0.679178699175393,-0.5999999999999999,0.01723771672976687,0.13129248542763927
-0.7,0.2,0.3318122278318339,0.6681877721681662,-0.6000000000000002,0.01722792744226399,0.13125519967705657
-0.6499999999999999,0.2,0.3429895373265012,0.6570104626734987,-0.6000000000000003,0.01721891434548593,0.1312208609386706
-0.6,0.2,0.35434369377420455,0.6456563062257954,-0.5999999999999999,0.01721065523503665,0.13118938689938547
-0.55,0.2,0.36586440898919936,0.6341355910108006,-0.6000000000000001,0.017203129755475024,0.1311607020241773
-0.5,0.2,0.3775406687981454,0.6224593312018546,-0.6000000000000002,0.017196319352355036,0.13113473739766682
-0.44999999999999996,0.2,0.389360766050778,0.6106392339492219,-0.6000000000000004,0.01719020722843878,0.13111143057887356
-0.3999999999999999,0.2,0.401312339887548,0.598687660112452,-0.5999999999999999,0.017184778303998324,0.1310907254690366
-0.35,0.2,0.41338242108267,0.58661757891733,-0.5999999999999999,0.01718001918112971,0.1310725721923916
-0.29999999999999993,0.2,0.4255574831883411,0.5744425168116589,-0.5999999999999996,0.01717591811200982,0.1310569269898002
-0.25,0.2,0.43782349911420193,0.5621765008857981,-0.6000000000000001,0.017172464971033776,0.1310437521251348
-0.19999999999999996,0.2,0.45016600268752216,0.5498339973124778,-0.5999999999999999,0.01716965123077834,0.13103301580433208
-0.1499999999999999,0.2,0.46257015465625045,0.5374298453437496,-0.6,0.017167469941743348,0.1310246921070351
-0.09999999999999998,0.2,0.47502081252106,0.52497918747894,-0.5999999999999999,0.01716591571583168,0.13101876093076015
-0.04999999999999993,0.2,0.48750260351578967,0.5124973964842103,-0.5999999999999999,0.01716498471353412,0.13101520794752844
0.0,0.2,0.5,0.5,-0.5999999999999999,0.017164674634794153,0.13101402457292177
0.050000000000000044,0.2,0.5124973964842104,0.48750260351578956,-0.6000000000000001,0.017164984713534132,0.1310152079475285
0.10000000000000009,0.2,0.52497918747894,0.47502081252106,-0.5999999999999996,0.017165915715831676,0.13101876093076012
0.15000000000000013,0.2,0.5374298453437496,0.4625701546562504,-0.6000000000000003,0.017167469941743344,0.1310246921070351
0.20000000000000018,0.2,0.549833997312478,0.45016600268752205,-0.5999999999999999,0.01716965123077834,0.13103301580433208
0.25,0.2,0.5621765008857981,0.43782349911420193,-0.5999999999999999,0.017172464971033776,0.1310437521251348
0.30000000000000004,0.2,0.574442516811659,0.42555748318834097,-0.5999999999999996,0.01717591811200982,0.1310569269898002
0.3500000000000001,0.2,0.5866175789173301,0.41338242108266987,-0.5999999999999999,0.01718001918112971,0.1310725721923916
0.40000000000000013,0.2,0.5986876601124521,0.4013123398875479,-0.5999999999999999,0.017184778303998324,0.1310907254690366
0.4500000000000002,0.2,0.610639233949222,0.38936076605077796,-0.5999999999999999,0.017190207228438788,0.1311114305788736
0.5,0.2,0.6224593312018546,0.3775406687981454,-0.5999999999999999,0.01719631935235505,0.13113473739766687
0.55,0.2,0.6341355910108007,0.36586440898919925,-0.5999999999999996,0.017203129755475038,0.13116070202417734
0.6000000000000001,0.2,0.6456563062257954,0.3543436937742046,-0.5999999999999999,0.01721065523503665,0.13118938689938547
0.6500000000000001,0.2,0.6570104626734988,0.34298953732650117,-0.6000000000000003,0.01721891434548593,0.1312208609386706
0.7000000000000002,0.2,0.6681877721681662,0.33181222783183384,-0.6000000000000002,0.01722792744226399,0.13125519967705657
0.75,0.2,0.679178699175393,0.320821300824607,-0.5999999999999999,0.01723771672976687,0.13129248542763927
0.8,0.2,0.6899744811276125,0.3100255188723875,-0.5999999999999999,0.017248306313569238,0.13133280745331397
0.8500000000000001,0.2,0.700567142473973,0.299432857526027,-0.6000000000000001,0.01725972225701058,0.1313762621519222
0.9000000000000001,0.2,0.710949502625004,0.289050497374996,-0.5999999999999999,0.01727199264224897,0.13142295325493553
0.9500000000000002,0.2,0.7211151780228631,0.27888482197713693,-0.5999999999999999,0.017285147635895275,0.13147299203979224
1.0,0.2,0.7310585786300049,0.2689414213699951,-0.5999999999999996,0.017299219559346744,0.1315264975559934
1.0500000000000003,0.2,0.740774899182154,0.259225100817846,-0.5999999999999999,0.017314242963947103,0.1315835968650618
1.1,0.2,0.7502601055951177,0.2497398944048823,-0.5999999999999998,0.017330254711104883,0.13164442529444564
1.15,0.2,0.759510916949111,0.240489083050889,-0.6000000000000001,0.017347294057510534,0.13170912670544335
1.2000000000000002,0.2,0.7685247834990178,0.23147521650098224,-0.5999999999999998,0.017365402745597096,0.1317778537751966
1.25,0.2,0.7772998611746911,0.22270013882530892,-0.5999999999999998,0.017384625099397113,0.13185076829278286
1.3000000000000003,0.2,0.7858349830425586,0.2141650169574414,-0.5999999999999996,0.01740500812595187,0.13192804146940054
1.35,0.2,0.7941296281990528,0.20587037180094725,-0.5999999999999996,0.017426601622436925,0.13200985426261527
1.4000000000000004,0.2,0.8021838885585818,0.1978161114414182,-0.6000000000000001,0.017449458289170803,0.13209639771458873
1.4500000000000002,0.2,0.8099984339846871,0.19000156601531293,-0.5999999999999999,0.017473633848679202,0.13218787330416962
1.5,0.2,0.8175744761936437,0.18242552380635635,-0.5999999999999999,0.017499187170990322,0.13228449331267184
1.5500000000000003,0.2,0.8249137318359602,0.17508626816403983,-0.5999999999999999,0.017526180405340715,0.13238648120310742
1.6,0.2,0.8320183851339245,0.16798161486607555,-0.6,0.017554679118472766,0.13249407201257257
1.6500000000000004,0.2,0.8388910504234147,0.16110894957658528,-0.6000000000000002,0.017584752439707,0.13260751275741128
1.7000000000000002,0.2,0.8455347349164652,0.15446526508353475,-0.6,0.017616473212972706,0.13272706285069638
1.75,0.2,0.8519528019683106,0.14804719803168942,-0.5999999999999999,0.017649918155979778,0.1328529945314737
1.8000000000000003,0.2,0.8581489350995123,0.1418510649004877,-0.6,0.017685168026713115,0.13298559330511375
1.85,0.2,0.8641271029909058,0.13587289700909422,-0.6000000000000001,0.01772230779742727,0.1331251583939988
1.9000000000000004,0.2,0.8698915256370021,0.13010847436299788,-0.5999999999999996,0.017761426836314296,0.13327200319764948
1.9500000000000002,0.2,0.8754466418125836,0.12455335818741642,-0.6000000000000001,0.017802619097011255,0.1334264557612592
2.0,0.2,0.8807970779778823,0.11920292202211769,-0.5999999999999999,0.017845983316104822,0.13358885925145414
2.0500000000000003,0.2,0.8859476187202091,0.1140523812797909,-0.6000000000000001,0.017891623218779306,0.13375957243793546
2.1,0.2,0.8909031788043871,0.10909682119561293,-0.6000000000000003,0.017939647732741468,0.13393897017948686
2.1500000000000004,0.2,0.8956687768809987,0.10433122311900134,-0.6000000000000003,0.017990171210538575,0.1341274439126407
2.2,0.2,0.9002495108803148,0.0997504891196852,-0.5999999999999999,0.01804331366036688,0.13432540214109498
2.25,0.2,0.9046505351008906,0.09534946489910945,-0.5999999999999999,0.01809920098544471,0.13453327092375592
2.3000000000000003,0.2,0.9088770389851438,0.09112296101485617,-0.5999999999999999,0.018157965231998183,0.13475149435905406
2.35,0.2,0.9129342275597286,0.08706577244027136,-0.6,0.018219744845875296,0.13498053506293156
2.4000000000000004,0.2,0.9168273035060777,0.08317269649392234,-0.5999999999999996,0.018284684937770423,0.13522087463764765
2.45,0.2,0.9205614508160216,0.07943854918397841,-0.5999999999999999,0.01835293755699872,0.13547301412827104
2.5,0.2,0.9241418199787566,0.07585818002124345,-0.6000000000000001,0.01842466197371506,0.1357374744634475
2.5500000000000003,0.2,0.9275735146384823,0.07242648536151775,-0.5999999999999999,0.01850002496941938,0.13601479687673462
2.6,0.2,0.9308615796566533,0.06913842034334672,-0.5999999999999996,0.0185792011355308,0.13630554330448486
2.6500000000000004,0.2,0.9340109905087812,0.06598900949121878,-0.5999999999999999,0.018662373179747994,0.13661029675594732
2.7,0.2,0.9370266439430035,0.0629733560569965,-0.5999999999999999,0.018749732239837873,0.13692966165092893
2.75,0.2,0.9399133498259924,0.060086650174007605,-0.5999999999999999,0.018841478204412954,0.13726426412002854
2.8000000000000003,0.2,0.9426758241011313,0.057324175898868734,-0.5999999999999999,0.0189378200401659,0.1376147522621245
2.85,0.2,0.9453186827840592,0.05468131721594083,-0.5999999999999999,0.019038976124928202,0.1379817963534618
2.9000000000000004,0.2,0.9478464369215823,0.052153563078417675,-0.5999999999999995,0.019145174585807393,0.13836608900235417
2.95,0.2,0.9502634884414434,0.04973651155855663,-0.5999999999999999,0.01925665364153424,0.13876834524319384
